fighter,score,Peak_score
Josh Pulsifer,2.9716103903503104,2.9716103903503104
Jens Pulver,-60.711718095235994,22.059452606230685
Andrey Pulyaev,3.2640023011686132,3.2640023011686132
CM Punk,-11.0,-11.0
Joe Pyfer,1.5817320549739469,6.60341975350332
Mike Pyle,-4.029628500893775,45.967070057750206
Pat Pytlik,-10.0,-10.0
Qiu Lun,-15.156614419728113,-5.156614419728113
Bao Quach,-6.4626217556232834,-6.4626217556232834
Gary Quan,-10.0,-10.0
Billy Quarantillo,3.975740910929634,22.709546862075975
Nate Quarry,-2.304371301422065,10.60441249320931
Vinicius Queiroz,-11.0,-11.0
Jimmy Quinlan,-10.0,-10.0
Josh Quinlan,-21.54824835969241,6.45175164030759
Ryan Quinn,0.0,-1000.0
Michel Quinones,-20.0,-10.0
Landon Quinones,-20.0,-10.0
Jose Quinonez,-17.3607153397972,9.243265245788315
Cristian Quinonez,-3.0995987911100435,18.900401208889956
Benji Radach,-22.5054819765094,3.6635822717746755
Jordan Radev,-20.0,-10.0
Charles Radtke,-0.4090267295187062,6.053595026104577
Loik Radzhabov,8.612686958196711,18.61268695819671
Gilbert Rael,-10.0,-10.0
Josh Rafferty,-10.0,-10.0
Amir Rahnavardi,-21.0,-10.0
Ricky Rainey,-20.0,-10.0
Shavkat Rakhmonov,63.59719979829873,63.59719979829873
Sora Rakhmonova,0.0,-1000.0
Aleksandar Rakic,-1.9504723690290966,28.049527630970903
Jessica Rakoczy,-20.0,-10.0
Zygimantas Ramaska,-11.0,-11.0
Thomas Ramirez,-10.0,-10.0
Hector Ramirez,-30.0,-10.0
Matt Ramirez,0.0,-1000.0
Steve Ramirez,0.0,-1000.0
Amador Ramirez,0.0,-1000.0
Mitch Ramirez,-20.0,-10.0
Andrew Ramm,0.0,-1000.0
Ian Rammel,-10.0,-10.0
Luis Ramos,-20.0,-10.0
Ricardo Ramos,3.5270696075066352,29.70733725319892
Davi Ramos,-0.8697766404239502,19.13022335957605
Dorian Ramos,-11.0,-11.0
Vernon Ramos Ho,-10.0,-10.0
Kevin Randleman,-85.69474315096848,4.711554237788157
Raou Raou,-10.0,-10.0
Mitch Raposo,-19.0,-11.0
Hussain Rasouli,-10.0,-10.0
David Rasouri,2.5346088651378746,2.5346088651378746
Ed Ratcliff,-19.824462725635136,6.732887492938561
Bec Rawlings,-37.54408547162823,0.45591452837177115
Gideon Ray,-31.0,-10.0
Joe Ray,-17.379741322511883,2.6202586774881165
Stevie Ray,0.31767539710576376,21.655955384887317
Keenan Raymond,0.0,-1000.0
Iony Razafiarison,0.0,-1000.0
Abdul Razak Alhassan,-31.386382743627085,7.623200916113272
Antony Rea,-10.0,-10.0
Mateusz Rebecki,29.232804644907734,29.232804644907734
Rafael Rebello,-14.526970954717308,-4.526970954717308
Greg Rebello,-20.0,-10.0
Paul Redmond,-20.0,-10.0
Dennis Reed,-11.0,-11.0
Karl Reed,-21.0,-10.0
Elise Reed,-26.0788010730709,-6.980491265813999
John Reedy,0.0,-1000.0
Johnny Rees,-22.0,-11.0
James Reese,-11.0,-11.0
Zachary Reese,4.1336575674861,4.283550801989463
Stephen Regman,-11.0,-11.0
Chad Reiner,-20.0,-10.0
Jason Reinhardt,-32.0,-11.0
Wilson Reis,-5.940324382576982,29.203275358778953
Ben Reiter,0.0,-1000.0
Goran Reljic,-23.256557664500924,4.743442335499074
Leigh Remedios,-11.0,-11.0
Paulo Renato Junior,-20.0,-10.0
Chance Rencountre,1.2912085724559166,11.291208572455917
Montserrat Rendon,-7.310759314088957,2.6892406859110434
Marion Reneau,-45.69876317549069,8.490272082766026
Solomon Renfro,-8.0,-8.0
John Renken,-11.0,-11.0
Herman Renting,-11.0,-11.0
Marco Polo Reyes,-21.077685387653226,13.839970887072996
Dominick Reyes,3.6910283571350515,37.23927671682746
Alex Reyes,-30.0,-10.0
Kyle Reyes,0.0,-1000.0
Victor Reyna,-20.0,-10.0
Gaston Reyno,0.0,-1000.0
Johnny Rhodes,-5.545808881189,5.454191118811
Mike Rhodes,-31.0,-10.0
Lucrezia Ria,4.785536360431525,4.785536360431525
Amanda Ribas,12.646697699005195,29.626011435748733
Vitor Ribeiro,-7.247005645155365,20.752994354844635
Will Ribeiro,-7.431219723860965,3.5687802761390346
Claudio Ribeiro,-21.382228501995613,4.843385580271887
Brendson Ribeiro,-0.8120958461710139,15.168395419642986
Esteban Ribovics,20.45052987055082,20.45052987055082
Mike Ricci,-13.256557664500926,-5.256557664500926
Alex Ricci,-20.0,-10.0
Tabatha Ricci,9.241891013053161,9.658533482514153
Matt Ricehouse,3.654161202397951,13.654161202397951
John Richard,-11.0,-11.0
Rex Richards,5.59258523552189,5.59258523552189
Mike Richman,0.0,-1000.0
Dave Rickels,0.0,-1000.0
Haisam Rida,0.0,-1000.0
Brad Riddell,5.818707582074609,37.81870758207461
Matthew Riddle,5.82318760571059,20.5598898151094
Joe Riggs,-66.53664299388036,3.9842853106046103
Jeremiah Riggs,2.692044168715773,2.692044168715773
Aaron Riley,-40.44201726005862,-6.84940523080959
Jason Riley,-20.0,-10.0
Luke Riley,0.0,-1000.0
Moise Rimbon,-10.0,-10.0
Jordan Rinaldi,-10.830877859527241,-0.8308778595272415
Nick Ring,-9.97275611854085,13.719891852616286
Robbie Ring,-10.0,-10.0
Mike Rio,-27.84817549049425,4.151824509505751
Albert Rios,9.533093250306852,9.533093250306852
Rafael Rios,-10.0,-10.0
Maria Rios,0.0,-1000.0
Shannon Ritch,-22.0,-11.0
Diego Rivas,-8.640001446204385,11.359998553795615
Jorge Rivera,-38.7599780666102,5.821083065894467
Dante Rivera,-10.0,-10.0
Mario Rivera,-32.0,-11.0
Francisco Rivera,-56.48920342210049,-9.804813769855958
Jonathan Rivera,0.0,-1000.0
Jimmie Rivera,16.996369795235005,43.1260688505962
Irwin Rivera,-15.245880174858957,-7.245880174858956
Jerome Rivera,-21.06726696481922,19.93273303518078
Nicdali Rivera-Calanoc,-11.0,-11.0
Pedro Rizzo,-51.47991084155362,20.13768494486926
Theo Rlayang,-10.0,-10.0
Justin Robbins,-10.0,-10.0
Kali Robbins,-10.0,-10.0
Karl Roberson,-29.174167886862648,12.825832113137352
Andre Roberts,1.1063993376188632,2.564932643384364
David Roberts,-10.0,-10.0
Joey Roberts,-10.0,-10.0
Tyrone Roberts,2.6047243530650737,2.6047243530650737
Ryan Roberts,-11.0,-11.0
Taylor Roberts,-10.0,-10.0
Daniel Roberts,-20.5179606815121,9.4820393184879
Buddy Roberts,-4.018079549460594,5.981920450539406
Danny Roberts,-31.48238717247571,11.029514772207605
Roosevelt Roberts,-18.694717662952776,23.305282337047224
Kenny Robertson,-15.739034197106575,0.2609658028934252
Gillian Robertson,-3.4041189080207346,9.040838957799936
Chad Robichaux,2.2871120766895383,2.2871120766895383
Mark Robinson,0.0,-1000.0
Colin Robinson,-20.0,-10.0
Alvin Robinson,-28.27959727111275,-6.279597271112747
Damonte Robinson,0.0,-1000.0
Vagner Rocha,-36.240525033517294,-10.0
Carlos Eduardo Rocha,-14.213085240431065,3.786914759568935
Pedro Rocha,0.0,-1000.0
Lucas Rocha,-1.2141890702770883,9.785810929722912
Keith Rockel,-6.591625422867938,-6.591625422867938
Luke Rockhold,61.892617988860195,91.8926179888602
Kevin Roddy,-10.0,-10.0
Gregory Rodrigues,14.811857625095332,14.811857625095332
Kleydson Rodrigues,-21.66031997932619,3.530312007190699
Paul Rodriguez,-32.0,-11.0
Ricco Rodriguez,-20.450011417801676,26.41458649028388
Manuel Rodriguez,-10.0,-10.0
Yair Rodriguez,24.130183907177596,45.130183907177596
Mike Rodriguez,-38.60403473147662,3.1404150977284546
Marina Rodriguez,8.415143184721877,40.894046049237204
Daniel Rodriguez,2.8879876515222342,29.008479232107845
Ray Rodriguez,-32.0,-10.0
Ronaldo Rodriguez,2.6766886620523755,2.6766886620523755
Drako Rodriguez,-14.420749432834658,5.579250567165342
Victor Rodriguez,-20.0,-10.0
Piera Rodriguez,-0.29328391125136655,10.706716088748633
Christian Rodriguez,8.928208892070572,19.928208892070572
Pete Rodriguez,-17.407261729410543,-7.4072617294105445
Nick Roehrick,-10.0,-10.0
Marcos Rogerio de Lima,-28.32618792003,-1.626148478147626
Brett Rogers,-18.596093982085346,12.403906017914654
Brian Rogers,2.770760477174398,2.770760477174398
Pete Rogers Jr.,0.0,-1000.0
Max Rohskopf,-10.0,-10.0
Marcelo Rojo,-31.0,-10.0
Shane Roller,-11.606127788038975,26.952495695321183
Jared Rollins,-10.0,-10.0
Tim Roman,0.0,-1000.0
Alexandr Romanov,16.053569651667207,27.177115887190677
Ricardo Romero,-14.782213430951018,5.2177865690489815
Yoel Romero,30.990083555702086,60.448616861467585
Anthony Romero,4.403628831161493,4.403628831161493
Kaleio Romero,-10.0,-10.0
Mara Romero Borella,-28.26284461211691,13.737155387883089
Cortavious Romious,-15.638741730799868,-5.638741730799869
Juancamilo Ronderos,-22.0,-11.0
 Rongzhu,-10.262290125254028,-0.26229012525402773
Jesse Ronson,-45.0,-8.0
George Roop,-53.30551112103447,-5.882659425836752
Joao Roque,-5.705832805693662,-5.705832805693662
Aaron Rosa,-14.665939258150841,2.984536893388782
Charles Rosa,-39.286770494915125,-3.3543231606367296
Karol Rosa,0.41317300552954794,17.80838957686659
Jacob Rosales,-20.0,-10.0
Raul Rosas Jr.,22.32867623321018,22.32867623321018
Hilarie Rose,-10.0,-10.0
Jake Rosholt,-8.80672988858021,7.105725195978949
Jared Rosholt,28.3276322399513,38.3276322399513
Kevin Rosier,-18.461307266648145,2.538692733351855
Zach Rosol,0.0,-1000.0
Shannon Ross,-40.0,-10.0
Nick Rossborough,-10.0,-10.0
Kristian Rothaermel,-11.0,-11.0
Ben Rothwell,-5.217666203307342,27.506211103639735
Rick Roufus,-11.0,-11.0
Khalil Rountree Jr.,-18.6027059453016,-8.602705945301603
Ronda Rousey,51.1478596782874,71.1478596782874
Ray Routh,-10.0,-10.0
Roberta Rovel,0.0,-1000.0
Phil Rowe,-6.772359712694746,11.227640287305254
Cam Rowston,-10.0,-10.0
Kain Royer,0.0,-1000.0
Brad Royster,-10.0,-10.0
Brandon Royval,32.49590367188109,32.49590367188109
Jairzinho Rozenstruik,8.091165025629198,17.400728781309468
Mauricio Rua,-6.623425671227267,45.10649498559488
Murilo Rua,-46.794968411522476,7.285869446544248
Marco Ruas,-14.605278068627625,12.495937618858814
Rodrigo Ruas,-10.0,-10.0
Rodolfo Rubio Perez,-10.0,-10.0
Gabe Ruediger,-31.0,-10.0
Mauricio Ruffy,13.669701159368092,13.669701159368092
Eddie Ruiz,-10.0,-10.0
Anthony Ruiz,-38.00179842642678,0.1
Paul Ruiz,0.0,-1000.0
Montserrat Conejo Ruiz,-26.336417728225324,3.6635822717746755
Mike Russow,-8.549296057410595,11.450703942589405
Bas Rutten,7.717511289537475,7.717511289537475
Nursulton Ruziboev,7.775506759254721,17.77550675925472
Casey Ryan,2.919093325526099,2.919093325526099
Yusup Saadulaev,-7.463565849047329,-7.463565849047329
Cameron Saaiman,1.4020885276510597,21.40208852765106
Pete Sabala,-8.0,-8.0
Danny Sabatello,4.396019414414485,4.396019414414485
Pat Sabatini,28.27674587672046,32.18169707986614
Amir Sadollah,-23.08593984898122,5.991163126031397
Nazim Sadykhov,21.396701858993794,21.396701858993794
Frankie Saenz,-12.005710071542559,17.60902572608864
Saparbeg Safarov,-19.46163052313962,-8.461630523139618
Tarec Saffiedine,-14.340308812325489,19.614505845033566
Jason Saggo,-7.505477152075365,12.494522847924635
Kiru Sahota,11.895382389177225,11.895382389177225
Tatsuya Saika,-10.0,-10.0
Benoit Saint Denis,15.574892960668976,35.574892960668976
Ovince Saint Preux,-6.643907629509609,58.52877694250049
Lukasz Sajewski,-31.0,-10.0
Yukio Sakaguchi,-10.0,-10.0
Augusto Sakai,-8.384928610091723,27.71128303144797
Alessio Sakara,-31.561443268142835,2.6201423240162605
Wataru Sakata,-11.0,-11.0
Gokhan Saki,-1.9963596036260771,8.003640396373923
Kazushi Sakuraba,-34.86071132954167,47.71097054261254
Hayato Sakurai,-18.58538763924701,14.614058680283247
Ryuta Sakurai,-31.0,-10.0
Justin Salas,-27.018901053709428,7.342676773073102
Ivan Salaverry,-13.255428832368233,12.126253360739103
Roman Salazar,-22.0,-11.0
Luis Saldana,9.028476576855443,13.046556126316036
John Salgado,-11.0,-11.0
Muslim Salikhov,10.633710998579467,23.881755806919685
Gabriel Salinas-Jones,-21.0,-11.0
Brandon Saling,-10.0,-10.0
Quillan Salkilld,4.843385580271887,4.843385580271887
Sean Salmon,-31.0,-10.0
Boston Salmon,-11.61824429094361,8.38175570905639
John Salter,-14.815122532827896,-6.649808452193238
Vinicius Salvador,-26.19063198651689,3.80936801348311
Dylan Salvador,-10.0,-10.0
Josh Samman,-6.791091944548583,14.208908055451417
Johnny Sampaio,-10.0,-10.0
Josh Sampo,-27.407201166129415,3.5927988338705847
Josh San Diego,0.0,-1000.0
Diego Sanchez,-25.1049240919479,42.388704728296716
Eddie Sanchez,-3.0345414415784155,16.965458558421584
Julian Sanchez,-11.0,-11.0
Bobby Sanchez,-22.0,-11.0
Donald Sanchez,-11.0,-11.0
Joby Sanchez,-23.302564165409503,-4.302564165409503
Emmanuel Sanchez,0.0,-1000.0
Erick Sanchez,0.0,-1000.0
Andrew Sanchez,-21.354113590063783,10.614113506801246
Robert Sanchez,-12.404733164291825,-4.404733164291825
Jesse Sanders,-11.0,-11.0
Luke Sanders,-30.857920298790493,6.816007936039755
Jerrod Sanders,-15.726613982938257,-4.726613982938258
Cory Sandhagen,52.15096670140405,62.15096670140405
Hugo Sandoval,2.8346859193653424,2.8346859193653424
Raul Sandoval,-11.0,-11.0
Joseph Sandoval,-20.0,-10.0
Hector Sandoval,-13.26885333572329,-3.268853335723289
Chris Sanford,-10.0,-10.0
Roldan Sangcha'an,-21.0,-10.0
Yuhi Sano,-32.0,-11.0
Martin Sano,-10.0,-10.0
Jonathan Santa Maria,0.0,-1000.0
Duda Santana,-11.0,-11.0
Shaheen Santana,-11.0,-11.0
Sean Santella,0.0,-1000.0
Jorge Santiago,-45.7547333191355,-6.466712182041715
Mike Santiago,-20.253696463441425,10.746303536558575
Will Santiago,-10.0,-10.0
Richie Santiago,-10.0,-10.0
Jose Santibanez,-10.0,-10.0
Art Santore,-20.0,-10.0
Adriano Santos,-10.0,-10.0
Paulo Santos,-10.0,-10.0
Evangelista Santos,-50.250302299011906,-10.0
Luis Santos,-10.0,-10.0
Iliarde Santos,-30.0,-10.0
Leonardo Santos,23.74227905431873,54.74227905431873
Thiago Santos,6.271086551958533,47.78535078761447
Bruno Santos,-16.431219723860966,-6.431219723860965
Andre Santos,0.0,-1000.0
Gleristone Santos,0.0,-1000.0
Yana Santos,-25.361531803783887,-0.6255341049525018
Taila Santos,-1.689895973250838,16.310104026749162
Marilia Santos,-8.0,-8.0
Edivan Santos,-10.0,-10.0
Daniel Santos,8.288190130111612,8.288190130111612
Gabriel Santos,1.651544439913529,1.651544439913529
Luana Santos,1.0875201110476524,11.087520111047652
Djorden Santos,7.105725195978949,7.105725195978949
Mairon Santos,8.647065209547401,8.647065209547401
Nick Sanzo,-8.428505546265367,2.5714944537346334
Bob Sapp,-31.387785831327168,7.958492963649105
Daniel Sarafian,-29.281087260647006,-3.3500021909511295
Jeka Saragih,-7.6212008801557385,9.604413202111761
Diego Saraiva,-30.0,-10.0
Harris Sarmiento,-31.0,-10.0
Alexander Sarnavskiy,0.0,-1000.0
Yuki Sasaki,-20.0,-10.0
Kyosuke Sasaki,0.0,-1000.0
Yuta Sasaki,-34.91773059223927,4.239850606338127
Paul Sass,-1.8983078558248465,19.101692144175153
Keisuke Sasu,0.05446186823743915,10.05446186823744
Masaaki Satake,-67.22247634300884,-11.0
Takenori Sato,-20.0,-10.0
Takashi Sato,-41.39834228091504,4.14990607877737
Uran Satybaldiev,0.0,-1000.0
Jeimeson Saudino,0.0,-1000.0
Tom Sauer,-10.0,-10.0
Townsend Saunders,-18.0,-8.0
Ben Saunders,-55.77226094632603,15.294835176590993
Chad W. Saunders,-10.0,-10.0
Chris Saunders,-11.0,-11.0
Christien Savoie,-10.0,-10.0
Lumumba Sayers,-22.785699643961397,-10.0
Matt Sayles,-18.710249543624357,3.8941370927176933
Brandon Sayles,0.0,-1000.0
Mikheil Sazhiniani,-10.0,-10.0
Mark Scanlon,-10.0,-10.0
Eric Schafer,-50.03980735619084,3.154831525493377
Kerry Schall,-10.0,-10.0
Eric Schambari,9.767064966077651,17.76706496607765
Brendan Schaub,1.7375561966236326,28.18538587725082
Matheus Scheffel,-10.0,-10.0
Antonio Schembri,-23.542623846486578,6.457376153513421
Fabiano Scherner,-20.0,-10.0
Samy Schiavo,-21.0,-10.0
Pat Schilling,-21.0,-11.0
Joe Schilling,0.0,-1000.0
Semmy Schilt,-15.133785470636848,5.024989139885395
Adam Schindler,2.79746829276974,2.79746829276974
Daniel Schmitt,-10.0,-10.0
Colleen Schneider,-10.0,-10.0
Matt Schnell,-38.60612535867006,2.787479199061787
Alex Schoenauer,-20.0,-10.0
Bailey Schoenfelder,-11.0,-11.0
Darrill Schoonover,-10.0,-10.0
Bob Schrijber,-11.0,0.0
Nate Schroeder,-10.0,-10.0
Lacey Schuckman,-10.0,-10.0
Mark Schultz,2.635258465921419,2.635258465921419
Wes Schultz,-10.0,-10.0
Brian Schwartz,-7.4449586174575755,-7.4449586174575755
Eric Schwartz,11.924189824741838,11.924189824741838
Justin Scoggins,-25.339920448638328,11.678546225013317
Brad Scott,-20.496992677897406,0.12199776136764662
Greg Scott,0.0,-1000.0
Louis Lee Scott,0.0,-1000.0
Zachary Scroggin,-10.0,-10.0
Mike Seal,-10.0,-10.0
Matt Secor,0.0,-1000.0
Kenneth Seegrist,-11.0,-11.0
Neil Seery,-28.078692069679605,-0.865606829248537
Rony Sefo,-11.0,-11.0
Ray Sefo,-7.403907340740901,3.5960926592590994
Brendan Seguin,4.1593175893723,4.1593175893723
Tetsuya Seki,0.0,-1000.0
Stefan Sekulic,-18.0,-10.0
Pete Sell,-43.574716497482484,2.9157123618616105
Matthew Semelsberger,-26.404335572180333,12.433672090846997
Andrei Semenov,-13.100810398925422,6.899189601074579
Mackens Semerzier,-22.30244362197429,14.050384995494687
Brandon Sene,0.0,-1000.0
YeDam Seo,-20.0,-10.0
Kim In Seok,-10.0,-10.0
Ray Seraille,-10.0,-10.0
Ivan Serati,-20.0,-10.0
Alex Serdyukov,-9.351793938790705,0.6482060612092955
Nicholas Sergiacomi,0.0,-1000.0
Matt Serra,-16.33987614311424,6.174388092541697
Nick Serra,-10.0,-10.0
Adrian Serrano,-10.0,-10.0
Fredy Serrano,-12.024414582801075,5.975585417198925
Carl Seumanutafa,-10.0,-10.0
Igor Severino,4.843385580271887,4.843385580271887
Dan Severn,3.5251818705074465,22.02470198273879
Rosi Sexton,-30.0,-10.0
Scott Shaffer,-10.0,-10.0
Edmen Shahbazyan,-19.784746288710565,23.148042608353265
Leon Shahbazyan,-10.0,-10.0
Don Shainis,-21.0,-11.0
Liliya Shakirova,-11.0,-11.0
Kamal Shalorus,-6.068075437332105,25.931924562667895
Ken Shamrock,-61.91514230873297,4.960986303307411
Frank Shamrock,4.662538620001126,24.662538620001126
Shang Zhifa,-8.0,-8.0
Sean Sharaf,-10.0,-10.0
Priya Sharma,-10.0,-10.0
Jason Sharp,-20.0,-10.0
Eric Shelton,-28.160576683767296,-8.0
Sean Sherk,8.832238698609789,18.223173695696055
Chase Sherman,-85.83610919011385,-0.34586980264192846
Valentina Shevchenko,80.670158821601,80.670158821601
Antonina Shevchenko,-21.28851306286831,6.604260541093093
Shi Ming,10.279203025026725,10.279203025026725
Katsuyori Shibata,-46.95327328167527,-11.0
Jake Shields,57.986379938652306,68.0867133842451
Henrique Shiguemoto,-11.0,-11.0
Shunichi Shimizu,-11.0,-11.0
Wade Shipp,-10.0,-10.0
Raja Shippen,0.0,-1000.0
Yuya Shirai,-11.0,-11.0
Wes Shivers,2.5560552873945896,2.5560552873945896
Alexander Shlemenko,0.0,-1000.0
Josh Shockley,-20.0,-10.0
Josh Shockman,-20.0,-10.0
Akira Shoji,-85.94048501618556,12.189474534720272
Liudvik Sholinian,-20.0,-10.0
Jack Shore,12.835901740171764,38.84473861414037
Landon Showalter,2.7053830829744854,2.7053830829744854
Ivan Shtyrkov,0.0,-1000.0
Brandon Shuey,-11.0,-11.0
Ronal Siahaan,-11.0,-11.0
Sam Sicilia,-45.28988555603275,5.762200891161514
Kiril Sidelnikov,-10.0,-10.0
Serhiy Sidey,2.7053524378372487,7.188536906305661
Steven Siler,-5.187484907298455,24.812515092701545
Siala Siliga,-22.0,-11.0
Xavier Siller,0.0,-1000.0
Assuerio Silva,-32.709010865799044,5.290989134200958
Anderson Silva,73.5181771992959,135.0364996332126
Wanderlei Silva,-0.05478285655088211,46.78213574211086
Thiago Silva,33.542142065187726,51.20618792632191
Paulo Cesar Silva,-59.222546717965,-8.222546717965
Jean Silva,-10.0,-10.0
Edson Silva,-10.0,-10.0
Sidney Silva,-10.0,-10.0
Jay Silva,-20.0,-10.0
Antonio Silva,-6.7241352831279,44.17346956475967
Fabio Silva,-10.0,-10.0
Erick Silva,-9.517534625769208,19.383885335282766
Leandro Silva,-16.30843019996017,1.6915698000398285
Claudio Silva,13.222067820510972,43.22206782051097
Wagner Silva,-22.0,-11.0
Rafael Silva,0.0,-1000.0
Joaquim Silva,0.7725794369319683,33.44170927420912
Felipe Silva,-14.393499745136992,6.606500254863008
Dayana Silva,-8.0,-8.0
Bruno Silva,0.4049613542235164,0.4049613542235164
Bruno Silva,-39.090544046199746,17.96153321665021
Gabriel Silva,-20.0,-10.0
Jacob Silva,-21.0,-10.0
Natalia Silva,29.772271338929265,29.772271338929265
Jansey Silva,-11.0,-11.0
Maria Silva,-7.247165637193916,2.752834362806084
Karine Silva,47.31540462192054,47.31540462192054
Erik Silva,-18.16531408063466,2.8346859193653424
Janaina Silva,-11.0,-11.0
Jhonata Silva,-10.0,-10.0
Jean Silva,32.90633685817631,32.90633685817631
Danny Silva,8.46013997047153,8.46013997047153
Douglas Silva de Andrade,1.5427586985082353,12.410831510206403
Leonardo Silva de Oliveira,-11.0,-11.0
Marcus Silveira,-11.0,-11.0
Elias Silverio,2.416529331369329,22.41652933136933
Sim Kai Xiong,-10.0,-10.0
Jamey Simmons,-21.0,-10.0
Ricky Simon,33.327429625010424,63.327429625010424
Aaron Simpson,-0.13281191310889895,13.433053415858375
Wes Sims,-30.0,0.0
Marlon Sims,-10.0,-10.0
Tony Sims,-17.145590357874433,3.8544096421255696
Everett Sims,-10.0,-10.0
Lodune Sincaid,-31.0,-10.0
Rob Sinclair,0.0,-1000.0
Rory Singer,-13.824969253766554,6.175030746233446
Rana Rudra Pratap Singh,-10.0,-10.0
Kiran Singh,-10.0,-10.0
Elvis Sinosic,-56.961170360846225,3.038829639153777
Mitchell Sipe,-10.0,-10.0
Gian Siqueira,-11.0,-11.0
Jeremia Siregar,-10.0,-10.0
AJ Siscoe,0.0,-1000.0
Yokthai Sithoar,-11.0,-11.0
Jeri Sitzes,3.072708115119362,3.072708115119362
Dennis Siver,-17.816906868858318,4.6941644966722516
Chas Skelly,42.85563536180161,42.85563536180161
Matt Skelton,-11.0,-11.0
Zach Skinner,2.5714944537346334,2.5714944537346334
Brian Sleeman,-11.0,-11.0
Joe Slick,-7.218704088832606,2.7812959111673945
Ray Sloan,0.0,-1000.0
Kestutis Smirnovas,-21.0,-11.0
Maurice Smith,-2.5950925251191865,7.196019852246305
Patrick Smith,-9.700223191737795,-2.498281719314037
Scott Smith,-64.93860984560597,3.5332878179582847
Eric Smith,-11.0,-11.0
Josh Smith,-9.0,-9.0
David Smith,-4.931154169822793,2.5344229150886037
Adam Smith,-10.0,-10.0
Dillon Smith,2.8105455207966674,2.8105455207966674
Trevor Smith,-55.74375283305775,10.843401557160416
Anthony Smith,-21.064536163363776,5.056657748963534
Colton Smith,-26.917656274726223,5.082343725273777
Gilbert Smith,-11.0,-11.0
Leslie Smith,10.309260568885854,10.309260568885854
Devonte Smith,-6.215261568680466,15.928338172675469
Cole Smith,-12.081067092560655,5.918932907439345
Nate Smith,-11.0,-11.0
Braxton Smith,-10.0,-10.0
Elijah Smith,5.675343681732211,5.675343681732211
Jacobe Smith,7.188536906305661,7.188536906305661
Walter Smith-Cotito,0.0,-1000.0
Justin Smitley,0.0,-1000.0
Dmitrii Smoliakov,-31.0,-11.0
Louis Smolka,-42.563838857088456,21.667471327382376
Cameron Smotherman,-4.004302876628932,-4.004302876628932
Shimon Smotritsky,-21.0,-11.0
Richie Smullen,-11.0,-11.0
Devin Smyth,-10.0,-10.0
Denis Sobolev,-11.0,-11.0
Peter Sobotta,-16.959292326167823,3.040707673832177
Renato Sobral,-6.460884722324524,9.938743884158404
Rameau Thierry Sokoudjou,-37.933980537627356,4.9805018324597325
Alexander Soldatkin,0.0,0.0
Joe Solecki,16.105004097389674,36.105004097389674
Chris Solomon,-10.0,-10.0
Joe Son,-11.0,-11.0
Paul Song,-11.0,-11.0
Song Kenan,-4.959434101810042,7.262839578171979
Song Yadong,54.80600175046392,64.80600175046392
YoungJae Song,-10.0,-10.0
Emrah Sonmez,-10.0,-10.0
Chael Sonnen,-19.08447257999714,6.231226960939542
Cody Sons,0.0,-1000.0
Jin Soo Son,-20.0,-10.0
Benardo Sopaj,-10.0,-10.0
Emiliano Sordi,-11.0,-11.0
Sean Soriano,-53.0,-11.0
Punahele Soriano,-13.180188762417703,16.344136436270492
Dmitry Sosnovskiy,9.219931279962031,9.219931279962031
Ben Sosoli,-10.0,-10.0
Krzysztof Soszynski,-24.52552064685607,-8.153233622267177
George Sotiropoulos,-10.267302501741622,29.73269749825838
Greg Soto,-7.735997698831387,3.2640023011686132
Alex Soto,-20.0,-10.0
Joe Soto,-34.742638881787016,-10.0
Mario Soto,0.0,-1000.0
Andre Soukhamthath,-24.916205987087913,-4.916205987087915
Mario Sousa,-15.324656318267788,5.675343681732211
Bobby Southworth,-24.367156587676146,-7.080371945302311
Jacare Souza,47.40421844037887,88.89913790420653
Edimilson Souza,7.256808525018759,18.25680852501876
Livinha Souza,-19.451189050859824,7.754284241194528
Bruno Souza,-20.0,-10.0
Ketlen Souza,1.9178599796502684,1.9178599796502684
Heraldo Souza,-11.0,-11.0
Charon Spain,-11.0,-11.0
Chris Spang,4.267141647205797,18.016344941463906
Andreas Spang,3.157299132075174,3.157299132075174
Ryan Spann,-11.992892597020285,16.20100529684671
Ron Sparks,0.0,-1000.0
Tommy Speer,-17.225614082267498,3.7743859177325003
Patrick Speight,-10.0,-10.0
Sean Spencer,-36.28389857534649,-3.2247295056835767
Felicia Spencer,-16.59868075098927,5.590578097801155
Sam Spengler,-17.38205859550503,2.61794140449497
Nick Sperling,0.0,-1000.0
Mario Sperry,-7.391256577245761,12.350101551826564
Eric Spicely,-40.513575208074705,0.48642479192529553
Waachiim Spiritwolf,-10.0,-10.0
Daniel Spitz,-25.455041055133744,-5.455041055133743
Serghei Spivac,10.988545093996304,10.988545093996304
Daniel Spohn,1.6957909990379179,1.6957909990379179
Pete Spratt,-54.790419221228106,3.009321639564983
Austin Springer,1.3944889796256295,12.39448897962563
Georges St-Pierre,190.49312884969254,190.49312884969254
Bobby Stack,-14.429677032120495,-3.429677032120495
Andreas Stahl,-20.0,-10.0
Ron Stallings,-12.126239726869686,-8.0
Cody Stamann,-23.220938756101788,26.84024800820501
Cristina Stanciu,-20.0,-10.0
Brian Stann,-11.349969898797497,24.20571197949522
Josh Stansbury,-17.44878267257119,2.5512173274288084
Dion Staring,-21.0,-11.0
Lucas Stark,-11.0,-11.0
